Student_ID,Study_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Extracurricular_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Living_Arrangement,Monthly_Budget_ETB,Attendance_Rate_Percent,Stress_Level,GPA
955,11.8,9.6,6.1,2.0,0.5,With Family,5605.0,30.5,High,3.38
956,7.8,8.1,3.8,1.8,2.3,Dormitory,2921.0,94.8,Moderate,3.39
957,3.3,6.3,0.3,0.2,3.5,With Family,4373.0,82.7,Moderate,3.39
958,4.2,3.2,4.9,3.3,2.3,With Family,7212.0,72.3,Moderate,3.39
959,5.0,9.1,6.1,3.0,1.4,Dormitory,6406.0,86.1,Moderate,3.39
960,7.6,3.3,6.8,4.7,3.4,Dormitory,8418.0,47.0,Moderate,3.39
961,12.6,8.9,5.8,3.0,3.1,With Family,1804.0,0.6,Low,3.39
962,11.3,5.4,7.7,0.7,2.7,Dormitory,4599.0,96.9,Moderate,3.39
963,4.7,6.9,0.1,4.3,3.1,With Family,7323.0,7.6,High,3.39
964,8.3,5.0,5.7,2.8,2.2,With Family,5514.0,70.0,High,3.39
965,4.9,8.1,3.1,4.7,0.1,With Family,6630.0,18.2,Low,3.39
966,11.4,3.6,5.5,4.4,0.9,With Family,7294.0,4.7,Moderate,3.39
967,3.5,9.3,5.0,1.6,1.6,With Family,7586.0,57.2,Moderate,3.39
968,7.7,7.9,3.2,3.9,1.4,With Family,4785.0,10.1,Low,3.39
969,4.8,3.4,3.8,1.9,2.8,With Family,7326.0,50.9,Low,3.4
970,10.2,9.9,2.2,0.8,1.9,Dormitory,6269.0,18.7,Moderate,3.4
971,8.7,8.7,3.9,3.0,2.3,Dormitory,2772.0,73.4,Moderate,3.4
972,1.8,9.6,7.6,0.5,1.5,With Family,9503.0,97.9,High,3.4
973,2.2,3.1,1.8,1.0,1.8,With Family,9946.0,88.5,High,3.4
974,2.8,9.2,0.4,3.0,2.4,With Family,3125.0,50.9,Low,3.4
975,4.2,4.8,4.6,2.7,3.9,Dormitory,7069.0,66.6,Low,3.4
976,13.9,4.1,5.2,2.4,3.9,Dormitory,5560.0,2.5,Low,3.4
977,5.4,6.8,2.9,2.2,0.4,With Family,9571.0,48.5,High,3.4
978,7.4,5.0,4.7,4.0,3.6,With Family,2737.0,90.0,High,3.4
979,11.6,9.8,2.4,1.9,3.1,Dormitory,5463.0,16.1,High,3.4
980,11.6,5.4,4.8,1.3,2.8,With Family,2622.0,56.5,Moderate,3.4
981,13.9,7.5,7.0,1.6,2.4,Dormitory,6468.0,40.0,High,3.4
982,12.4,8.0,7.2,1.6,3.1,Dormitory,2592.0,91.1,High,3.41
983,4.3,9.7,2.5,0.5,0.3,Dormitory,6285.0,84.0,Low,3.41
984,12.1,5.5,5.5,4.6,1.3,With Family,2391.0,61.4,High,3.41
985,12.8,6.5,6.1,1.6,2.6,Dormitory,5640.0,58.5,High,3.41
986,5.3,7.5,1.5,1.3,0.0,Dormitory,4643.0,97.3,Low,3.41
987,11.5,3.5,0.1,2.3,3.7,Dormitory,4851.0,25.9,Moderate,3.42
988,7.1,7.0,3.6,3.0,1.8,Dormitory,8401.0,39.2,Moderate,3.42
989,6.6,5.3,5.2,1.0,3.2,Dormitory,8284.0,58.0,Low,3.42
990,3.6,4.2,4.4,4.7,2.5,With Family,4289.0,91.9,Moderate,3.42
991,2.2,8.4,5.2,3.6,0.9,With Family,6786.0,93.6,High,3.42
992,3.8,7.0,2.1,0.3,2.2,Dormitory,9892.0,63.6,Moderate,3.42
993,8.0,9.3,3.7,1.6,3.3,Dormitory,6967.0,24.6,Moderate,3.42
994,13.7,3.4,3.8,2.9,0.7,With Family,4858.0,6.3,Low,3.42
995,6.9,8.5,5.0,0.5,1.9,With Family,5141.0,90.9,High,3.42
996,10.8,9.0,6.9,2.3,3.8,With Family,2669.0,19.5,Low,3.42
997,5.1,3.3,3.9,4.5,2.3,Dormitory,8178.0,50.8,Low,3.42
998,4.5,5.4,3.0,2.8,1.8,With Family,8274.0,55.2,High,3.42
999,9.6,9.9,3.2,2.0,3.9,With Family,3482.0,8.4,Moderate,3.42
1000,10.9,4.0,7.0,0.7,1.6,With Family,3940.0,96.5,Moderate,3.42
1001,7.9,3.3,0.5,1.4,3.3,Dormitory,2017.0,97.3,Low,3.43
1002,8.1,7.4,5.4,1.6,3.0,With Family,6230.0,37.2,Moderate,3.43
1003,4.9,5.6,5.5,3.8,3.9,Dormitory,9736.0,27.8,Low,3.43
1004,5.9,6.7,2.8,2.4,0.9,Dormitory,4547.0,91.6,Low,3.43
1005,9.6,6.2,4.3,3.2,1.7,With Family,1639.0,95.8,High,3.43
1006,8.8,3.4,6.7,1.3,2.6,Dormitory,7773.0,67.2,Low,3.43
1007,3.2,6.7,0.5,0.0,2.2,Dormitory,6267.0,90.2,Low,3.43
1008,5.5,5.5,0.4,3.0,1.9,With Family,1538.0,97.8,Moderate,3.43
1009,6.9,7.9,0.8,1.8,1.1,Dormitory,7045.0,64.5,High,3.43
1010,4.0,5.5,3.6,0.2,2.5,With Family,8952.0,42.4,Low,3.43
1011,3.4,6.6,6.1,3.4,1.9,Dormitory,7972.0,82.4,Low,3.44
1012,8.8,5.4,5.6,4.7,1.5,Dormitory,4017.0,70.9,Low,3.44
1013,8.0,6.2,2.7,1.4,2.8,With Family,4805.0,66.5,High,3.44
1014,4.0,10.0,7.9,3.5,3.8,With Family,6504.0,45.6,Moderate,3.44
1015,13.0,9.3,5.9,2.5,1.0,With Family,2644.0,13.1,Low,3.44
1016,11.6,6.6,7.0,3.2,2.1,Dormitory,5657.0,35.7,Low,3.44
1017,2.3,9.8,2.3,3.6,3.9,With Family,9062.0,10.4,High,3.44
1018,3.7,6.2,3.7,3.4,2.4,Dormitory,6611.0,73.9,Low,3.44
1019,8.3,7.7,6.2,1.8,0.6,Dormitory,6742.0,61.9,Low,3.44
1020,12.0,9.7,3.2,4.4,2.3,With Family,1723.0,21.1,High,3.44
1021,10.9,7.0,0.7,0.8,1.1,Dormitory,4840.0,55.9,Moderate,3.44
1022,10.3,8.8,4.8,3.7,0.1,Dormitory,9210.0,3.5,Moderate,3.44
1023,5.6,7.2,2.8,3.4,0.4,With Family,7442.0,18.4,Low,3.44
1024,8.2,9.0,6.7,4.8,1.9,Dormitory,7561.0,47.4,High,3.45
1025,4.4,8.5,2.4,3.7,3.6,Dormitory,7403.0,55.5,High,3.45
1026,1.9,6.3,4.4,4.1,1.1,With Family,4651.0,98.0,Low,3.45
1027,11.8,7.5,3.3,2.1,0.8,With Family,2589.0,29.3,Low,3.45
1028,10.2,8.5,7.0,4.2,0.4,With Family,4281.0,31.0,Low,3.45
1029,4.8,8.8,5.1,4.2,3.6,Dormitory,7198.0,67.2,High,3.45
1030,9.1,7.7,2.6,4.9,1.6,Dormitory,2668.0,67.6,Moderate,3.45
1031,7.2,8.6,0.7,4.0,1.4,Dormitory,9187.0,6.6,High,3.45
1032,5.8,9.9,4.2,2.3,1.4,Dormitory,5364.0,85.7,Moderate,3.45
1033,9.7,5.8,7.1,1.4,0.4,Dormitory,8707.0,56.1,Low,3.45
1034,10.8,6.3,7.5,4.0,0.1,With Family,7401.0,29.8,Moderate,3.45
1035,2.5,7.4,5.4,5.0,2.9,With Family,8565.0,35.6,Moderate,3.45
1036,2.4,8.8,0.2,1.9,1.4,With Family,8070.0,18.1,Low,3.45
1037,5.7,3.9,5.8,1.2,3.6,With Family,6531.0,89.1,Moderate,3.46
1038,10.4,7.5,6.6,4.3,1.7,With Family,2174.0,41.5,Low,3.46
1039,11.9,9.7,7.0,4.7,3.3,With Family,2654.0,28.6,High,3.46
1040,11.5,7.9,4.8,1.5,1.1,Dormitory,9371.0,10.2,Moderate,3.46
1041,11.3,6.7,4.0,3.2,0.8,With Family,7270.0,14.9,High,3.46
1042,12.4,4.3,4.5,0.3,1.9,With Family,6425.0,16.0,Low,3.46
1043,7.4,5.6,5.8,4.6,0.1,With Family,4298.0,64.2,Low,3.46
1044,11.7,9.3,4.4,3.6,0.5,Dormitory,1676.0,72.1,Moderate,3.46
1045,5.1,5.7,7.2,1.4,3.5,Dormitory,7937.0,86.9,Low,3.46
1046,8.8,9.6,6.0,4.5,1.7,With Family,2794.0,50.6,Moderate,3.46
1047,8.0,8.8,4.6,0.5,1.8,With Family,7264.0,35.9,Moderate,3.47
1048,9.4,5.0,1.7,3.8,0.8,Dormitory,4271.0,51.7,Low,3.47
1049,2.1,4.5,0.0,3.3,3.3,Dormitory,9861.0,26.7,Low,3.47
1050,8.8,4.0,1.5,4.9,2.2,Dormitory,6808.0,11.5,Low,3.47
1051,5.1,9.3,3.7,1.2,2.4,Dormitory,7984.0,83.7,High,3.47
1052,4.8,3.5,0.6,4.0,3.8,Dormitory,6692.0,47.1,Low,3.47
1053,12.3,8.4,6.2,0.7,2.2,Dormitory,5240.0,45.7,Low,3.47
1054,6.2,8.9,3.9,2.5,1.7,With Family,7336.0,7.8,Low,3.47
1055,11.9,6.2,2.9,4.9,0.9,Dormitory,2990.0,49.9,Moderate,3.47
1056,6.9,5.8,3.0,4.5,0.9,Dormitory,7245.0,78.1,High,3.47
1057,12.4,4.2,6.9,1.5,3.3,With Family,7317.0,35.2,High,3.47
1058,3.2,8.9,3.7,0.2,2.5,Dormitory,9235.0,98.9,High,3.47
1059,12.1,6.3,7.1,1.0,3.9,Dormitory,5135.0,71.0,Moderate,3.47
1060,10.4,3.6,0.9,5.0,0.5,With Family,2625.0,66.9,High,3.48
1061,11.1,7.6,4.2,2.3,0.1,Dormitory,6852.0,49.9,Moderate,3.48
1062,9.0,3.0,5.8,3.9,3.2,With Family,3609.0,57.7,Low,3.48
1063,13.0,6.5,3.5,4.0,2.2,Dormitory,2271.0,68.4,High,3.48
1064,10.7,4.5,2.4,4.1,0.0,Dormitory,7905.0,27.5,Moderate,3.48
1065,10.6,7.1,6.2,4.2,3.6,Dormitory,5497.0,18.4,Low,3.48
1066,9.0,7.8,6.6,4.7,2.7,With Family,8016.0,11.0,High,3.48
1067,4.0,4.3,0.4,3.0,2.4,With Family,7118.0,32.3,Low,3.48
1068,11.0,7.2,3.2,1.9,1.4,Dormitory,8684.0,7.2,Moderate,3.48
1069,7.1,9.7,2.7,2.6,3.7,With Family,6077.0,15.5,High,3.48
1070,5.9,7.7,2.1,4.3,1.8,With Family,5576.0,48.7,High,3.48
1071,8.8,5.0,5.6,4.0,2.6,With Family,3384.0,54.1,Low,3.48
1072,6.1,3.7,1.6,3.6,3.5,Dormitory,2533.0,95.4,Low,3.48
1073,10.2,3.6,3.9,2.4,0.8,Dormitory,8653.0,70.5,High,3.48
1074,8.3,9.1,1.4,0.2,1.1,With Family,5361.0,26.4,Low,3.48
1075,11.8,5.6,5.0,3.7,3.9,Dormitory,3277.0,54.3,Moderate,3.48
1076,8.5,6.6,1.0,0.3,1.3,Dormitory,5083.0,87.9,Moderate,3.49
1077,4.7,6.9,3.2,4.7,2.8,With Family,6844.0,27.8,Moderate,3.49
1078,10.4,5.3,1.7,3.5,1.6,Dormitory,3436.0,90.2,High,3.49
1079,7.2,4.2,3.0,1.6,3.9,With Family,1762.0,86.5,Low,3.49
1080,8.6,8.6,2.2,2.2,0.6,With Family,9166.0,4.0,High,3.49
1081,9.4,9.3,6.0,4.3,2.9,Dormitory,7318.0,9.9,Moderate,3.49
1082,5.7,3.1,0.0,4.5,2.6,With Family,5245.0,30.3,Low,3.49
1083,8.1,9.3,1.2,2.7,3.2,With Family,1922.0,17.1,Low,3.49
1084,11.9,3.5,5.5,2.4,0.1,Dormitory,5401.0,78.3,Low,3.49
1085,11.6,4.3,2.5,0.1,1.5,Dormitory,4184.0,96.8,Moderate,3.49
1086,1.0,10.0,0.5,0.3,0.4,With Family,5942.0,99.5,Moderate,3.49
1087,12.5,7.4,5.1,2.8,3.1,With Family,3392.0,22.0,Moderate,3.49
1088,9.2,4.4,2.2,3.3,3.2,Dormitory,7075.0,50.2,High,3.5
1089,7.7,8.3,3.9,1.4,0.6,With Family,8968.0,4.3,Low,3.5
1090,2.0,7.3,7.7,3.8,3.6,With Family,8448.0,49.4,Low,3.5
1091,12.7,7.3,5.9,0.8,3.6,With Family,6249.0,2.2,Moderate,3.5
1092,8.5,8.5,4.2,1.6,3.9,Dormitory,3585.0,78.4,Moderate,3.5
1093,8.7,4.2,5.7,4.3,3.5,With Family,8375.0,7.0,Moderate,3.5
1094,3.0,6.5,3.1,3.8,3.8,With Family,6325.0,37.7,Low,3.5
1095,6.4,8.8,0.2,1.7,0.5,With Family,8114.0,20.1,Moderate,3.5
1096,3.9,5.2,0.9,4.9,3.8,Dormitory,6041.0,61.4,Moderate,3.5
1097,13.7,6.4,3.2,2.7,0.5,Dormitory,3018.0,83.7,High,3.5
1098,4.8,7.6,4.3,2.9,1.2,With Family,8820.0,24.2,Low,3.5
1099,13.3,6.7,4.6,2.4,3.7,Dormitory,3417.0,27.2,Low,3.5
1100,7.4,9.4,6.4,0.2,1.8,Dormitory,9114.0,70.1,Moderate,3.5
1101,10.0,3.7,4.7,1.0,1.7,With Family,3222.0,91.1,Low,3.51
1102,6.2,5.2,1.9,4.0,3.8,Dormitory,5262.0,47.8,Low,3.51
1103,4.0,8.9,3.9,5.0,1.0,Dormitory,6549.0,99.7,High,3.51
1104,10.4,8.3,6.2,0.1,2.6,With Family,6682.0,20.4,Low,3.51
1105,9.4,7.5,1.0,0.3,2.4,Dormitory,7573.0,46.7,High,3.51
1106,8.4,5.7,3.4,2.7,0.8,With Family,6466.0,47.5,Moderate,3.51
1107,9.2,9.9,6.4,4.7,0.1,Dormitory,2741.0,75.8,Low,3.51
1108,5.8,6.5,1.2,4.0,2.1,Dormitory,7856.0,22.9,Low,3.51
1109,6.1,4.2,1.4,1.4,3.8,With Family,5227.0,84.7,High,3.51
1110,4.4,8.5,0.2,4.3,3.2,Dormitory,9979.0,7.4,High,3.51
1111,8.3,6.0,5.7,3.4,3.3,Dormitory,6915.0,41.6,Low,3.51
1112,10.3,3.5,1.9,4.3,3.0,With Family,3454.0,12.3,Low,3.51
1113,10.4,3.7,4.2,2.5,3.7,With Family,3940.0,76.8,High,3.52
1114,11.3,8.7,6.0,3.1,1.6,Dormitory,8518.0,31.7,High,3.52
1115,13.2,5.1,6.3,1.7,0.8,Dormitory,8637.0,63.7,High,3.52
1116,13.1,5.6,8.0,3.7,2.8,Dormitory,6924.0,15.8,Low,3.52
1117,9.4,3.9,5.8,0.0,2.6,With Family,5351.0,80.7,Low,3.52
1118,8.1,7.4,0.7,0.3,3.5,With Family,3421.0,57.3,Moderate,3.52
1119,13.4,6.9,7.8,4.1,3.6,Dormitory,7629.0,0.0,Moderate,3.52
1120,7.1,4.7,6.8,2.6,0.7,With Family,6769.0,78.9,Low,3.52
1121,11.8,3.5,3.0,0.7,3.9,Dormitory,2628.0,97.9,Moderate,3.52
1122,11.5,7.9,0.1,0.2,1.4,With Family,2960.0,35.7,Moderate,3.52
1123,11.3,4.1,6.2,2.5,1.0,With Family,9053.0,9.2,Low,3.52
1124,11.4,9.7,0.7,0.2,0.2,With Family,4047.0,12.6,Low,3.52
1125,12.6,5.2,4.2,1.9,0.2,With Family,1771.0,74.7,Low,3.52
1126,5.5,9.1,5.4,4.6,3.5,With Family,6233.0,11.5,Low,3.53
1127,3.9,8.0,4.9,1.6,2.4,With Family,8636.0,41.3,Low,3.53
1128,6.3,6.9,0.5,1.1,1.6,Dormitory,7012.0,93.7,High,3.53
1129,13.2,5.6,4.4,1.7,3.0,With Family,2709.0,32.8,Low,3.53
1130,8.3,9.6,7.4,2.9,3.4,With Family,6216.0,9.2,Low,3.53
1131,9.7,5.3,0.9,3.7,4.0,Dormitory,1720.0,69.2,Moderate,3.53
1132,6.9,8.8,3.6,2.9,1.7,With Family,5467.0,60.1,High,3.53
1133,6.8,4.2,4.8,1.0,3.7,With Family,9591.0,22.6,Low,3.53
1134,7.5,9.6,3.8,2.2,3.0,Dormitory,8114.0,50.0,High,3.53
1135,14.0,4.6,6.5,4.1,1.0,With Family,6487.0,32.5,High,3.53
1136,12.6,4.4,1.2,1.5,3.0,Dormitory,5313.0,56.7,High,3.53
1137,3.4,7.1,1.1,5.0,3.2,With Family,3436.0,61.8,Moderate,3.53
1138,8.9,7.7,1.7,0.8,3.1,Dormitory,7179.0,38.9,Moderate,3.53
1139,1.5,8.2,0.6,1.8,3.8,Dormitory,7458.0,79.6,Moderate,3.53
1140,10.7,4.3,5.3,1.1,2.4,With Family,6950.0,49.3,Moderate,3.53
1141,13.6,8.9,5.4,0.9,1.6,Dormitory,6537.0,27.5,Moderate,3.53
1142,11.9,4.9,2.7,3.8,3.9,Dormitory,2308.0,37.2,Low,3.53
1143,4.2,6.1,1.4,2.3,1.6,With Family,7410.0,60.8,Moderate,3.53
1144,10.1,6.7,7.0,1.9,3.8,Dormitory,3425.0,84.0,Low,3.54
1145,9.8,3.8,0.2,1.3,2.3,Dormitory,9195.0,26.9,Moderate,3.54
1146,9.6,5.7,7.2,1.2,3.6,With Family,8913.0,48.0,High,3.54
1147,10.3,4.2,6.2,3.3,2.7,Dormitory,7813.0,54.6,Moderate,3.54
1148,4.3,7.2,2.3,4.3,3.3,With Family,3602.0,85.5,High,3.54
1149,10.9,8.8,2.7,0.1,0.8,With Family,4637.0,31.2,Low,3.54
1150,7.6,6.7,7.7,4.8,3.9,With Family,3179.0,59.0,Low,3.54
1151,5.9,6.3,1.6,4.7,1.4,Dormitory,7940.0,64.4,High,3.54
1152,9.8,5.3,4.6,0.7,3.2,With Family,6252.0,27.1,Low,3.54
1153,4.8,7.6,1.6,0.9,3.4,Dormitory,9112.0,27.1,Low,3.55
1154,9.9,6.1,6.7,1.7,2.1,Dormitory,9465.0,53.2,Moderate,3.55
1155,2.9,4.2,5.5,4.6,3.9,With Family,9088.0,73.7,High,3.55
1156,10.4,5.0,5.4,4.1,1.3,With Family,8447.0,11.6,Moderate,3.55
1157,8.5,3.7,1.1,2.0,2.7,Dormitory,6579.0,68.5,Moderate,3.55
1158,11.3,7.1,7.0,1.6,2.5,Dormitory,9828.0,45.9,High,3.55
1159,4.6,4.9,0.9,3.2,1.0,With Family,5312.0,70.0,Low,3.55
1160,12.6,6.3,2.9,3.8,1.4,Dormitory,4066.0,49.8,Moderate,3.55
1161,13.7,5.1,1.8,0.2,3.6,With Family,2181.0,20.4,Low,3.55
1162,12.3,4.5,0.2,0.9,0.8,With Family,6430.0,18.2,Moderate,3.55
1163,7.0,9.2,1.4,4.9,1.6,With Family,1922.0,72.6,High,3.55
1164,10.8,9.3,2.6,2.4,2.2,Dormitory,1663.0,81.9,Moderate,3.55
1165,12.8,9.1,2.5,3.0,0.9,With Family,2012.0,47.2,High,3.56
1166,11.3,6.5,7.2,2.4,0.6,Dormitory,9139.0,68.0,High,3.56
1167,10.5,6.8,1.8,1.5,1.7,Dormitory,4387.0,54.6,Low,3.56
1168,12.7,3.1,2.6,2.6,3.6,Dormitory,7812.0,34.9,High,3.56
1169,1.9,8.0,1.3,4.0,3.1,With Family,8119.0,20.9,Moderate,3.56
1170,7.8,9.7,6.0,1.4,2.1,With Family,4766.0,90.0,High,3.56
1171,13.1,5.7,0.9,0.5,0.2,With Family,7236.0,3.2,Moderate,3.56
1172,10.3,7.0,2.6,4.0,0.6,Dormitory,6442.0,23.3,Low,3.56
1173,5.4,5.5,1.8,2.0,1.4,With Family,4964.0,73.4,Low,3.56
1174,12.6,7.2,5.2,3.1,1.2,Dormitory,3334.0,60.1,Low,3.56
1175,10.4,5.9,3.5,1.3,2.2,Dormitory,6972.0,39.2,Low,3.56
1176,2.5,7.2,0.0,1.6,3.6,Dormitory,7354.0,96.7,High,3.56
1177,10.8,8.2,6.8,3.8,1.5,Dormitory,9802.0,12.6,Moderate,3.56
1178,5.4,9.5,0.6,2.7,0.4,With Family,2052.0,94.6,Moderate,3.57
1179,13.5,7.3,7.8,2.5,3.3,Dormitory,4054.0,46.2,Low,3.57
1180,6.0,4.2,5.0,2.1,2.0,Dormitory,7464.0,94.5,Low,3.57
1181,10.8,7.6,0.8,2.4,0.4,With Family,2859.0,29.6,Low,3.57
1182,13.2,9.3,6.4,1.1,0.6,With Family,4397.0,30.3,Low,3.57
1183,13.1,5.2,8.0,1.9,1.5,Dormitory,8891.0,65.3,High,3.57
1184,8.4,7.5,7.0,1.5,2.3,With Family,4816.0,72.3,Low,3.58
1185,8.8,3.2,5.8,3.8,2.9,Dormitory,7289.0,59.0,Low,3.58
1186,2.2,7.2,0.7,0.4,0.6,With Family,9669.0,56.7,Low,3.58
1187,13.7,3.2,3.6,0.1,3.3,Dormitory,8314.0,30.3,Moderate,3.58
1188,13.7,3.9,3.4,1.7,3.9,Dormitory,6531.0,23.5,Moderate,3.58
1189,6.8,4.5,3.6,4.1,2.1,Dormitory,7388.0,57.5,Low,3.58
1190,7.5,5.0,7.1,2.8,1.7,With Family,9507.0,76.1,High,3.58
1191,11.5,8.3,4.0,1.3,2.7,With Family,2187.0,45.7,Low,3.58
1192,7.1,3.7,1.4,1.2,3.8,With Family,7898.0,20.7,Low,3.58
1193,8.2,9.2,4.4,3.2,2.9,Dormitory,2592.0,81.1,Low,3.58
1194,6.1,7.3,8.0,1.5,1.2,Dormitory,9982.0,97.7,Moderate,3.58
1195,9.3,9.7,6.3,2.9,3.2,Dormitory,5080.0,43.9,Low,3.58
1196,10.8,9.6,7.8,3.5,2.9,With Family,6719.0,4.6,Moderate,3.58
1197,12.3,8.1,0.6,1.4,2.2,Dormitory,4675.0,55.6,High,3.58
1198,10.6,6.4,0.7,1.4,1.3,With Family,7159.0,10.5,Moderate,3.58
1199,9.3,6.5,6.4,4.2,3.8,With Family,1531.0,79.8,Moderate,3.58
1200,11.5,3.7,2.6,1.0,1.7,Dormitory,6719.0,59.2,Low,3.58
1201,9.2,8.2,5.0,0.2,0.1,With Family,9569.0,53.3,High,3.59
1202,10.9,3.3,1.7,4.1,0.3,With Family,5632.0,43.4,Moderate,3.59
1203,9.3,9.3,7.5,3.9,0.2,Dormitory,7540.0,64.3,Moderate,3.59
1204,6.1,7.4,3.7,4.8,0.0,Dormitory,8472.0,46.4,Low,3.59
1205,3.8,9.0,5.7,3.2,2.7,With Family,5451.0,61.7,Low,3.59
1206,3.9,8.9,1.8,1.7,4.0,Dormitory,7033.0,92.6,High,3.59
1207,13.7,4.5,1.5,2.2,2.6,Dormitory,8936.0,7.7,High,3.59
1208,9.3,9.1,7.2,2.9,1.3,With Family,7765.0,48.4,High,3.59
1209,9.7,4.6,5.6,3.3,0.6,With Family,6323.0,72.3,Moderate,3.59
1210,12.6,9.6,0.7,4.9,1.7,Dormitory,4155.0,13.8,High,3.59
1211,11.0,6.1,0.2,0.8,2.6,Dormitory,3052.0,84.1,Moderate,3.59
1212,8.1,5.4,0.5,4.6,0.5,With Family,1766.0,70.0,Low,3.59
1213,6.0,5.2,3.8,2.4,3.6,With Family,3022.0,84.7,Low,3.6
1214,6.9,8.7,5.4,1.6,2.1,With Family,6572.0,66.1,Moderate,3.6
1215,9.4,7.6,5.3,2.5,0.7,With Family,7716.0,22.2,Low,3.6
1216,12.4,3.9,0.2,4.2,0.5,Dormitory,1896.0,86.2,Moderate,3.6
1217,9.4,3.6,3.1,4.2,0.2,Dormitory,4886.0,84.4,Low,3.6
1218,10.0,5.2,4.1,0.1,3.5,Dormitory,6798.0,75.9,Moderate,3.6
1219,13.8,4.0,6.8,4.6,1.6,With Family,6975.0,32.6,High,3.6
1220,9.2,4.0,6.7,0.1,0.0,With Family,8206.0,82.0,Low,3.6
1221,7.5,8.6,0.1,2.2,2.5,With Family,6174.0,26.4,High,3.6
1222,11.4,4.3,6.5,3.6,1.5,With Family,6285.0,30.2,Low,3.6
1223,12.6,7.9,4.8,0.7,0.9,With Family,4612.0,54.2,Moderate,3.6
1224,5.0,5.1,1.2,4.9,2.0,With Family,9360.0,13.3,Moderate,3.6
1225,10.2,8.6,1.2,1.4,2.2,Dormitory,7140.0,25.1,Moderate,3.6
1226,5.2,7.8,0.3,3.2,3.4,Dormitory,8034.0,55.2,High,3.6
1227,7.4,9.7,0.2,1.1,3.4,Dormitory,4835.0,74.5,High,3.6
1228,6.4,6.7,2.4,4.1,1.5,With Family,6065.0,47.4,Moderate,3.61
1229,10.0,5.5,3.9,1.9,1.9,With Family,3744.0,83.6,Moderate,3.61
1230,6.5,7.4,6.7,4.1,1.4,With Family,8269.0,32.0,Low,3.61
1231,13.9,7.9,6.4,2.9,3.4,With Family,2973.0,42.2,High,3.61
1232,10.0,9.3,4.4,0.2,3.6,With Family,2137.0,97.7,High,3.61
1233,12.5,8.8,5.2,4.4,3.5,With Family,4450.0,5.9,High,3.61
1234,5.2,5.4,4.6,2.5,2.7,With Family,8377.0,45.9,Low,3.61
1235,4.1,7.1,5.7,4.4,3.7,With Family,2817.0,98.1,Low,3.61
1236,6.3,4.0,4.3,1.7,0.2,With Family,9758.0,96.7,High,3.61
1237,13.8,8.4,7.1,1.1,3.5,Dormitory,6623.0,32.2,Moderate,3.61
1238,4.2,6.2,0.9,1.9,1.1,With Family,9874.0,22.8,Low,3.61
1239,10.4,6.1,6.7,1.6,1.1,Dormitory,8476.0,95.6,High,3.61
1240,3.8,5.3,1.6,1.2,3.3,With Family,4565.0,99.8,Low,3.61
1241,8.7,6.2,1.1,1.5,0.8,Dormitory,6861.0,98.7,High,3.62
1242,3.0,8.3,2.4,2.3,2.1,With Family,7726.0,65.4,Moderate,3.62
1243,2.4,8.2,1.3,4.8,3.1,Dormitory,3890.0,89.6,Low,3.62
1244,9.0,7.5,5.7,2.6,2.3,Dormitory,4534.0,83.6,Low,3.62
1245,4.9,9.2,5.2,4.0,3.9,With Family,5092.0,81.6,High,3.62
1246,7.5,7.5,3.9,2.2,3.9,Dormitory,7831.0,68.7,High,3.62
1247,9.2,8.9,3.9,0.3,1.5,Dormitory,4511.0,87.7,Low,3.62
1248,4.2,7.8,1.7,3.9,3.4,Dormitory,7390.0,76.7,High,3.62
1249,9.9,6.0,1.4,4.3,3.6,With Family,2990.0,29.8,Moderate,3.62
1250,6.5,9.1,0.9,4.8,0.7,Dormitory,2188.0,81.2,Low,3.62
1251,2.1,9.9,1.6,5.0,1.1,Dormitory,9952.0,64.8,High,3.63
1252,11.1,6.0,0.9,0.8,1.0,Dormitory,7743.0,46.4,Moderate,3.63
1253,9.4,3.1,0.4,0.9,3.4,With Family,4554.0,68.3,Moderate,3.63
1254,5.6,7.8,6.7,0.9,1.3,With Family,9018.0,97.7,High,3.63
1255,11.7,9.2,7.9,4.4,3.8,With Family,2775.0,34.9,Moderate,3.63
1256,7.8,9.4,7.7,4.7,3.4,With Family,1645.0,69.1,Low,3.63
1257,3.4,6.7,2.9,3.5,1.4,With Family,7141.0,61.2,Low,3.63
1258,8.6,5.7,5.9,4.1,2.4,With Family,6906.0,28.1,Low,3.63
1259,8.1,7.0,3.3,0.1,2.7,With Family,4270.0,91.4,Moderate,3.63
1260,5.4,4.2,4.0,4.3,3.7,Dormitory,7697.0,64.5,Low,3.63
1261,12.9,5.5,5.5,4.3,2.1,Dormitory,2058.0,72.3,Low,3.63
1262,11.0,6.9,5.3,4.3,1.6,Dormitory,4764.0,96.8,High,3.63
1263,7.7,9.2,1.3,3.7,2.9,Dormitory,8292.0,7.6,Moderate,3.64
1264,10.0,7.6,3.1,1.4,0.8,Dormitory,7470.0,80.0,High,3.64
1265,5.1,8.2,4.0,0.4,3.6,With Family,7378.0,70.7,Moderate,3.64
1266,7.2,9.6,3.3,4.0,1.2,With Family,7983.0,28.3,High,3.64
1267,3.3,7.2,4.6,4.7,3.0,With Family,4852.0,71.2,Low,3.64
1268,3.8,9.4,0.4,4.2,2.2,Dormitory,9743.0,40.7,High,3.64
